,type,name,url,poster,description,review,IMDB,contentRating,genre,datePublished,keywords,duration,actor,director,creator,RottenTomatoes Audience Score,RottenTomatoes Tomato Meter
274,Movie,89,https://www.imdb.comhttps://www.imdb.com/title/tt7614404/,https://m.media-amazon.com/images/M/MV5BZDFkZWRlZTEtY2M1NC00YzVjLThhNDEtYzdjNjliODVhYmVhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,"The true story of a sporting miracle, when Arsenal went to Anfield on the last day of the 1988/89 season needing to beat the best team in England by two clear goals to snatch the title.","{'author': 'davidcheung-87872', 'dateCreated': '2019-07-27', 'inLanguage': 'English', 'heading': 'London is and will forever be RED', 'reviewBody': 'Brilliant film and an even more brilliant ending to a dramatic season which saw the Arsenal win the first division again!', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 10}}",3.85,Not Rated,"['Documentary', 'Sport']",2017-11-20,"team,soccer sport,sports documentary",PT1H31M,"[{'name': 'Lee Dixon', 'url': 'https://www.imdb.com/name/nm1325928/'}, {'name': 'Paul Merson', 'url': 'https://www.imdb.com/name/nm1412356/'}, {'name': 'Ian Wright', 'url': 'https://www.imdb.com/name/nm0942444/'}]","[{'name': 'Dave Stewart', 'url': 'https://www.imdb.com/name/nm9406627/'}]",[],4.55,0.0
275,Movie,A Bad Moms Christmas,https://www.imdb.comhttps://www.imdb.com/title/tt6359956/,https://m.media-amazon.com/images/M/MV5BMTUwNTA4MDMxNl5BMl5BanBnXkFtZTgwMjE4NjQ0MzI@._V1_.jpg,"As their own mothers drop in unexpectedly, our three under-appreciated and over-burdened moms rebel against the challenges and expectations of the Super Bowl for mothers: Christmas.","{'author': 'gatorgus-80479', 'dateCreated': '2018-04-30', 'inLanguage': 'English', 'heading': 'It had some good laughs.', 'reviewBody': 'Mostly preposterous and stupid. But it had several laugh out loud moments. And a few touching moments, if you don&apos;t think about the absurd things that brought it that point.\n\nIt doesn&apos;t deserve 1s or 2s. Those are lazy scores.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 6}}",2.8,R,['Comedy'],2017-12-06,"christmas,male striptease,male stripper,second part,reference to santa claus",PT1H44M,"[{'name': 'Mila Kunis', 'url': 'https://www.imdb.com/name/nm0005109/'}, {'name': 'Kristen Bell', 'url': 'https://www.imdb.com/name/nm0068338/'}, {'name': 'Kathryn Hahn', 'url': 'https://www.imdb.com/name/nm1063517/'}]","[{'name': 'Jon Lucas', 'url': 'https://www.imdb.com/name/nm0524190/'}, {'name': 'Scott Moore', 'url': 'https://www.imdb.com/name/nm0601859/'}]","[{'name': 'Jon Lucas', 'url': 'https://www.imdb.com/name/nm0524190/'}, {'name': 'Scott Moore', 'url': 'https://www.imdb.com/name/nm0601859/'}]",2.2,1.6
1,Movie,A Beautiful Life,https://www.imdb.comhttps://www.imdb.com/title/tt15282148/,https://m.media-amazon.com/images/M/MV5BMGUyYjQwMjAtZWYxOS00NzQzLTgwMjItZDk2YzJmOWQ3NTFmXkEyXkFqcGdeQXVyMTUyMzg5NzM2._V1_.jpg,"Elliott, a young fisherman with an extraordinary voice, gets the chance of a lifetime when high-profile music manager Suzanne discovers him at a party.","{'author': 'mybeat', 'dateCreated': '2023-06-16', 'inLanguage': 'English', 'heading': 'Wanted to love it, but script blew it for me!', 'reviewBody': 'Trailer was amazing! Been listening to Christophers music for years and was surprised to see him playing the lead role in a movie. This could have been an amazing film..\n\nProduction quality is good, cinematography is good and the music is amazing...but the story and script are not well made.\n\nSomething is just off. Its too cliche and too much drama for nothing for example at the beginning. It just doesnt feel right and real. Just for the sake of drama the characters seem to say and do things to build tension. Feels to rushed. The romance happens way to fast - One minute she is pissed all the time and doesn&apos;t respect him at all, the next minute... Nothing is really authentic, except when he starts to sing! They tried to hard to put as much drama as possible into it. The only thing missing was a deadly illness...\n\nI really wanted to love the movie, to feel with the characters , but it was just average. A film for cozy sundays. Could have been so much more. The chemistry with the female lead role is also not believable enough for me.\n\nChristopher is a massive talent. The songs are great. Watch it if you like cliche easy flat movies and love this kind of music.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 5}}",3.2,TV-MA,"['Drama', 'Music', 'Romance']",2023-06-01,"performer,fisherman,song,life,manager",PT1H38M,"[{'name': 'Christopher', 'url': 'https://www.imdb.com/name/nm4968500/'}, {'name': 'Inga Ibsdotter Lilleaas', 'url': 'https://www.imdb.com/name/nm6635521/'}, {'name': 'Ardalan Esmaili', 'url': 'https://www.imdb.com/name/nm4224048/'}]","[{'name': 'Mehdi Avaz', 'url': 'https://www.imdb.com/name/nm6995804/'}]","[{'name': 'Stefan Jaworski', 'url': 'https://www.imdb.com/name/nm0419550/'}]",4.15,2.5
276,Movie,A Classic Horror Story,https://www.imdb.comhttps://www.imdb.com/title/tt12877640/,https://m.media-amazon.com/images/M/MV5BNGZmODA3ZjAtMDU4Zi00MWMxLWEzNTAtMGZmMmNjZGFlOTRhXkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_.jpg,"In this gruesome suspense film, strangers traveling in southern Italy become stranded in the woods, where they must fight desperately to get out alive.","{'author': 'nick_holloway', 'dateCreated': '2021-07-17', 'inLanguage': 'English', 'heading': 'Solid pseudo-satire horror', 'reviewBody': 'People on here really have no clue. I am seeing a lot of &apos;cliche, taking parts from other horror movies&apos;. Yeah,that was literally the entire point, its poking fun at predictable horror movies and how they use the same blueprint time and time again.... imo, very good tongue in cheek satire.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 8}}",2.85,TV-MA,"['Drama', 'Horror', 'Mystery']",2021-07-14,"snuff movie,vomiting,rv,story,italy",PT1H35M,"[{'name': 'Matilda Anna Ingrid Lutz', 'url': 'https://www.imdb.com/name/nm4436761/'}, {'name': 'Francesco Russo', 'url': 'https://www.imdb.com/name/nm7008753/'}, {'name': 'Peppino Mazzotta', 'url': 'https://www.imdb.com/name/nm0563686/'}]","[{'name': 'Roberto De Feo', 'url': 'https://www.imdb.com/name/nm3248608/'}, {'name': 'Paolo Strippoli', 'url': 'https://www.imdb.com/name/nm5378650/'}]","[{'name': 'Lucio Besana', 'url': 'https://www.imdb.com/name/nm7505663/'}, {'name': 'Roberto De Feo', 'url': 'https://www.imdb.com/name/nm3248608/'}, {'name': 'Paolo Strippoli', 'url': 'https://www.imdb.com/name/nm5378650/'}]",1.75,2.5
277,Movie,A Futile and Stupid Gesture,https://www.imdb.comhttps://www.imdb.com/title/tt5566790/,https://m.media-amazon.com/images/M/MV5BMTg3OTQyODAwOF5BMl5BanBnXkFtZTgwMDY1MDM0NDM@._V1_.jpg,"In the 1970s and &apos;80s, National Lampoon&apos;s success and influence creates a new media empire overseen in part by the brilliant and troubled Douglas Kenney.","{'author': 'markj-02556', 'dateCreated': '2018-02-04', 'inLanguage': 'English', 'heading': 'A QUIRKY AND WATCHABLE GESTURE', 'reviewBody': 'A Futile and Stupid Gesture is about the creation of the National Lampoon brand and its creator Doug Kenney. This film follows Doug through his extraordinary heights and lows of his life in the comedy business. \n\nThis film is directed by David Wain (Role Models), Wrote by Michael Colton and John Aboud (Penguins of Madagascar). It stars Will Forte (Nebraska) as Doug Kenney, Domhnall Gleeson (Ex Machina) and Martin Mull (Clue) as The Narrator. Along with a great line up of stellar comedians. \n\nWhat I liked about this film was it&apos;s direction and in my opinion pitch perfect interpretations of famous actors and directors. I really enjoyed Joel McHale as Chevy Chase and Will Forte as Doug Kenney. Most of the jokes are funny as well especially the ones featuring famous scenes in films and how they came about. My favorite scene would have to be the ending though which for someone who didn&apos;t know the story actually had me tearing up a bit. \n\nBut some of the jokes do not hit for me, along with a dive in quality in the middle of the film which makes it last forever. means that it certainly isn&apos;t comic genius.\n\nHowever I do like this film and think you should watch it. Its a bit rough around the edges but it means well and for fans of National Lampoon films, this fil is defiantly for you.\n\n7/10', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 7}}",3.35,TV-MA,"['Biography', 'Comedy']",2018-01-26,"writer,satirist,script writer,humorist,magazine",PT1H41M,"[{'name': 'Frank Gingerich', 'url': 'https://www.imdb.com/name/nm3510105/'}, {'name': 'Morgan Gingerich', 'url': 'https://www.imdb.com/name/nm3509712/'}, {'name': 'Annette O&apos;Toole', 'url': 'https://www.imdb.com/name/nm0001578/'}]","[{'name': 'David Wain', 'url': 'https://www.imdb.com/name/nm0906476/'}]","[{'name': 'Michael Colton', 'url': 'https://www.imdb.com/name/nm1685000/'}, {'name': 'John Aboud', 'url': 'https://www.imdb.com/name/nm1595526/'}, {'name': 'Josh Karp', 'url': 'https://www.imdb.com/name/nm8047398/'}]",3.55,3.35
278,Movie,A Ghost Story,https://www.imdb.comhttps://www.imdb.com/title/tt6265828/,https://m.media-amazon.com/images/M/MV5BMzcyNTc1ODQzMF5BMl5BanBnXkFtZTgwNTgzMzY4MTI@._V1_.jpg,"In this singular exploration of legacy, love, loss, and the enormity of existence, a recently deceased, white-sheeted ghost returns to his suburban home to try to reconnect with his bereft wife.","{'author': 'kjproulx', 'dateCreated': '2017-09-25', 'inLanguage': 'English', 'heading': 'A Mind-Alteringly Realistic Depiction Of Human Life', 'reviewBody': 'This movie is simultaneously not for everyone, while also trying to demand everyone&apos;s attention. That statement may confuse some people, so please listen closely if you&apos;re intrigued, because this review if going to be about me gushing on how incredible this film is. Whole critics seem to general love this film, average moviegoers seem to be pretty divisive on this film in retrospect. Personally, I completely see how many would be bored or turned off by this film, so whether or not you like this film is up to you. Personally, this film opened my mind in ways I wasn&apos;t expecting and I found myself in a state of transfixion when the credits began to role. So, this review will definitely lean heavily on a recommendation to everyone, but please be advised that the film itself is absolutely not for everyone. Now that I have that out of the way, let&apos;s dive in. \n\nAs a couple is about to move out of their first house onto bigger and better things, the husband (Casey Affleck) dies in a tragic accident. The film then follows the wife (Rooney Mara) as she copes with her loss. The husband returns in ghost form, walking around the halls of the house, watching her every move, stating that people really do watch over us after they die. This premise is fantastic, but the visuals themselves and the way the movie is constructed is what I feel may turn many people off. Coming off cheap by literally having the husband dressed in a bed sheet, the movie may seem cheesy to some, but that&apos;s not the point of it at all. From long takes of people sitting alone in a room to time travel in order to open viewers mind&apos;s, this movie takes many risks, but I think they are all genius in their own right if you&apos;re in the proper mood when watching this film. \n\nGoing from many short films, to independent features, to a big blockbuster in last year&apos;s Pete&apos;s Dragon, director David Lowrey has been all over the business, so it was pretty clear that this was a passion project for him, and that the amount of viewers this film gained didn&apos;t matter to him in the slightest. I think this was the best way to make a movie like this, because only the most hardcore film fans will probably discover it, which is where I feel it&apos;s best suited anyways. There is so much symbolism about the meaning of life and which aspects of it really matter the most, but I feel as though many viewers won&apos;t catch on. Once again, if you&apos;re in the right mindset and are open to literally anything, then I believe you&apos;ll have the same reaction to this film that I did. \n\nMany viewers like being able to relate to a character when they speak to someone and open up about themselves, but this film is very far from anything like that. There are stretches of the film that can last up to 30 minutes without a single word being spoken, leaving it up to your interpretation on how they&apos;re feeling or what they&apos;re thinking. This is a very lonely-feeling film that you need to be relaxed and open-minded about. In my opinion, when a film can show you a piece of imagery and have you understand what a character is going through, what they&apos;re thinking, all while giving you a sincere look at our planet as a whole, when it&apos;s accomplishing everything it set out to do, and then some. Simply put, sometimes showing things to an audience is much more powerful than having it explained. \n\nIn the end, A Ghost Story is strangely enough one of the most powerful experiences you&apos;ll be able to see an all of 2017. Now, there isn&apos;t much dialogue, so you really have to pay attention and think about every piece of imagery, but if you&apos;re willing to do that, then I believe you will have a terrific experience as well. If you&apos;re not into this film after the first 10-20 minutes then you&apos;re either not in the right mindset or it&apos;s just not for you, which I completely understand. Many people will hate this movie, but I believe the message itself is worth waiting for alone. A Ghost Story is easily one of my favourite films of the year and I can&apos;t wait to watch it multiple times', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 10}}",3.4,R,"['Drama', 'Fantasy', 'Mystery']",2017-07-28,"death of husband,loss,sitting on the floor and eating,loneliness,legacy",PT1H32M,"[{'name': 'Casey Affleck', 'url': 'https://www.imdb.com/name/nm0000729/'}, {'name': 'Rooney Mara', 'url': 'https://www.imdb.com/name/nm1913734/'}, {'name': 'McColm Cephas Jr.', 'url': 'https://www.imdb.com/name/nm8141375/'}]","[{'name': 'David Lowery', 'url': 'https://www.imdb.com/name/nm1108007/'}]","[{'name': 'David Lowery', 'url': 'https://www.imdb.com/name/nm1108007/'}]",3.3,4.55
279,Movie,A Haunted House 2,https://www.imdb.comhttps://www.imdb.com/title/tt2828996/,https://m.media-amazon.com/images/M/MV5BMTQ4Njc2MTY4OF5BMl5BanBnXkFtZTgwNTQyNTg1MTE@._V1_.jpg,0,"{'author': 'cosmo_tiger', 'dateCreated': '2014-06-19', 'inLanguage': 'English', 'heading': 'A movie that started off annoying and never really got better, I really struggled to get through this one.', 'reviewBody': None, 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 3}}",2.35,R,"['Comedy', 'Fantasy', 'Horror']",2014-04-18,"sexual innuendo,obscene finger gesture,parody,squirting orgasm,home movie",PT1H26M,"[{'name': 'Marlon Wayans', 'url': 'https://www.imdb.com/name/nm0005541/'}, {'name': 'Jaime Pressly', 'url': 'https://www.imdb.com/name/nm0005326/'}, {'name': 'Cedric The Entertainer', 'url': 'https://www.imdb.com/name/nm0147825/'}]","[{'name': 'Michael Tiddes', 'url': 'https://www.imdb.com/name/nm1639277/'}]","[{'name': 'Marlon Wayans', 'url': 'https://www.imdb.com/name/nm0005541/'}, {'name': 'Rick Alvarez', 'url': 'https://www.imdb.com/name/nm0023315/'}]",2.15,0.4
280,Movie,A Kind of Murder,https://www.imdb.comhttps://www.imdb.com/title/tt2726552/,https://m.media-amazon.com/images/M/MV5BMjAwNDA1NjcwN15BMl5BanBnXkFtZTgwMDY0MDA2MDI@._V1_.jpg,0,"{'author': 'blanche-2', 'dateCreated': '2017-05-05', 'inLanguage': 'English', 'heading': 'A kind of mess', 'reviewBody': None, 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 5}}",2.65,R,"['Crime', 'Drama', 'Mystery']",2016-12-16,"movie theater,cocktail party,anthony trollope quotation,newspaper clipping,pretending to be asleep",PT1H35M,"[{'name': 'Patrick Wilson', 'url': 'https://www.imdb.com/name/nm0933940/'}, {'name': 'Jessica Biel', 'url': 'https://www.imdb.com/name/nm0004754/'}, {'name': 'Haley Bennett', 'url': 'https://www.imdb.com/name/nm2247245/'}]","[{'name': 'Andy Goddard', 'url': 'https://www.imdb.com/name/nm0323758/'}]","[{'name': 'Susan Boyd', 'url': 'https://www.imdb.com/name/nm5608704/'}, {'name': 'Patricia Highsmith', 'url': 'https://www.imdb.com/name/nm0383604/'}]",0.75,1.65
2,Movie,A Man Called Otto,https://www.imdb.comhttps://www.imdb.com/title/tt7405458/,https://m.media-amazon.com/images/M/MV5BNzg3OTEzMTgtYWU0OC00YTI0LWIxOTAtNmRkNTc0Nzg2YWU1XkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_.jpg,"Otto is a grump who&apos;s given up on life following the loss of his wife and wants to end it all. When a young family moves in nearby, he meets his match in quick-witted Marisol, leading to a friendship that will turn his world around.","{'author': 'eleisha_is_fullysik', 'dateCreated': '2023-01-06', 'inLanguage': 'English', 'heading': 'If you&apos;re thinking of watching, do it!', 'reviewBody': 'I went into this movie with little expectations, and came out with this added to one of my favourite films of all time. I felt every emotion during this experience. I couldn&apos;t picture anyone else play the character of Otto, Tom hanks absolutely nailed it in this. Along with the female lead, she was hilarious and had the whole cinema laughing at times!\n\nI will recommend this film for a long time. I go to the cinema once a week atleast and this has been the best watch in a very long time.\n\nDon&apos;t forget to bring your tissues. It&apos;ll have you on an emotional roller coaster but you won&apos;t want to get off.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 9}}",3.75,13+,"['Comedy', 'Drama']",2023-01-13,"remake,suicide attempt,grumpy old man,transgender,foreign language remake",PT2H6M,"[{'name': 'Tom Hanks', 'url': 'https://www.imdb.com/name/nm0000158/'}, {'name': 'Mariana Treviño', 'url': 'https://www.imdb.com/name/nm3901455/'}, {'name': 'Rachel Keller', 'url': 'https://www.imdb.com/name/nm5043859/'}]","[{'name': 'Marc Forster', 'url': 'https://www.imdb.com/name/nm0286975/'}]","[{'name': 'Fredrik Backman', 'url': 'https://www.imdb.com/name/nm7554519/'}, {'name': 'Hannes Holm', 'url': 'https://www.imdb.com/name/nm0391502/'}, {'name': 'David Magee', 'url': 'https://www.imdb.com/name/nm1341735/'}]",4.85,3.5
281,Movie,A Perfect Fit,https://www.imdb.comhttps://www.imdb.com/title/tt13606090/,https://m.media-amazon.com/images/M/MV5BNzMxOTFmMWEtODE2Yi00OGIxLWFhNDItNGJkZDlmMTA3MjIyXkEyXkFqcGdeQXVyMTE4MTAxMzUx._V1_.jpg,"Sparks fly when a fashion blogger in Bali meets a gifted shoemaker, leading her to question her commitment to her fiancé.","{'author': 'Sir_AmirSyarif', 'dateCreated': '2021-07-17', 'inLanguage': 'English', 'heading': 'An overtly soapy love story', 'reviewBody': 'Hadrah Daeng Ratu&apos;s &apos;A Perfect Fit&apos; is an overtly soapy love story full of cringe-worthy plot points and useless supporting characters. Though often feels forced at times, the movie&apos;s use of Balinese cultures and traditions is both refreshing and compelling. Well-acted, but the screenplay, penned by Ratu and Garin Nugroho, lacks focus and uses too many clichéd story beats.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 4}}",2.7,13+,"['Comedy', 'Drama', 'Romance']",2021-07-15,"love,fashion,parent,friendship",PT1H52M,"[{'name': 'Nadya Arina', 'url': 'https://www.imdb.com/name/nm8748947/'}, {'name': 'Refal Hady', 'url': 'https://www.imdb.com/name/nm8737285/'}, {'name': 'Giorgino Abraham', 'url': 'https://www.imdb.com/name/nm4775651/'}]","[{'name': 'Hadrah Daeng Ratu', 'url': 'https://www.imdb.com/name/nm7698601/'}]","[{'name': 'Garin Nugroho', 'url': 'https://www.imdb.com/name/nm0637838/'}, {'name': 'Hadrah Daeng Ratu', 'url': 'https://www.imdb.com/name/nm7698601/'}]",0.0,0.0
282,Movie,A Single Man,https://www.imdb.comhttps://www.imdb.com/title/tt1315981/,https://m.media-amazon.com/images/M/MV5BMzU5MTk4MjQ2M15BMl5BanBnXkFtZTcwNDU0MzEwMw@@._V1_.jpg,0,"{'author': 'annieetalain', 'dateCreated': '2009-09-13', 'inLanguage': 'English', 'heading': 'Colin Firth', 'reviewBody': None, 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 8}}",3.75,R,"['Crime', 'Drama', 'Romance']",2010-02-05,"practicing a suicide,car accident,public nudity,broken heart,bereavement",PT1H39M,"[{'name': 'Colin Firth', 'url': 'https://www.imdb.com/name/nm0000147/'}, {'name': 'Julianne Moore', 'url': 'https://www.imdb.com/name/nm0000194/'}, {'name': 'Matthew Goode', 'url': 'https://www.imdb.com/name/nm0328828/'}]","[{'name': 'Tom Ford', 'url': 'https://www.imdb.com/name/nm1053530/'}]","[{'name': 'Christopher Isherwood', 'url': 'https://www.imdb.com/name/nm0410877/'}, {'name': 'Tom Ford', 'url': 'https://www.imdb.com/name/nm1053530/'}, {'name': 'David Scearce', 'url': 'https://www.imdb.com/name/nm3179694/'}]",4.05,4.3
3,Movie,A Sunday Affair,https://www.imdb.comhttps://www.imdb.com/title/tt25830860/,https://m.media-amazon.com/images/M/MV5BZWU2MWJiZDUtMTgxNS00ZjI0LTkxMjAtMzU0OTM3ODU5NjEzXkEyXkFqcGdeQXVyODMwMzc1MjU@._V1_.jpg,"Two best friends, Uche and Toyin, fall in love with Sunday, a charming, yet flawed eligible bachelor. A love triangle ensues with the women unaware that they are dating the same man","{'author': None, 'dateCreated': None, 'inLanguage': None, 'heading': None, 'reviewBody': None, 'reviewRating': {'worstRating': None, 'bestRating': None, 'ratingValue': None}}",2.3,TV-MA,['Romance'],2023-02-14,"female nudity,female rear nudity",PT1H36M,"[{'name': 'Oris Erhuero', 'url': 'https://www.imdb.com/name/nm0258938/'}, {'name': 'Dakore Akande', 'url': 'https://www.imdb.com/name/nm2136707/'}, {'name': 'Moses Akerele', 'url': 'https://www.imdb.com/name/nm11023997/'}]","[{'name': 'Walter Taylaur', 'url': 'https://www.imdb.com/name/nm3954501/'}]","[{'name': 'Mo Abudu', 'url': 'https://www.imdb.com/name/nm5801801/'}, {'name': 'Darrel Bristow-Bovey', 'url': 'https://www.imdb.com/name/nm2476026/'}, {'name': 'Nnegest Likké', 'url': 'https://www.imdb.com/name/nm2104340/'}]",2.65,2.5
4,Movie,A Todas Partes,https://www.imdb.comhttps://www.imdb.com/title/tt12616964/,https://m.media-amazon.com/images/M/MV5BZTg1ZjIxNTQtMjM5Ny00OGEyLWI2OTgtOGEzYzVkMDk4ZGFhXkEyXkFqcGdeQXVyMjAwNzczNTU@._V1_.jpg,An estranged brother and sister reunite at their father&apos;s funeral and make a spur of the moment decision to fulfill their childhood dream of driving across Mexico on their old motorbikes.,"{'author': None, 'dateCreated': None, 'inLanguage': None, 'heading': None, 'reviewBody': None, 'reviewRating': {'worstRating': None, 'bestRating': None, 'ratingValue': None}}",2.75,TV-MA,"['Adventure', 'Comedy', 'Drama']",2023-02-14,"remake,dramedy,motorcycle,road trip,childhood",PT1H37M,"[{'name': 'Ana Claudia Talancón', 'url': 'https://www.imdb.com/name/nm0847799/'}, {'name': 'Mauricio Ochmann', 'url': 'https://www.imdb.com/name/nm0643706/'}, {'name': 'David Chocarro', 'url': 'https://www.imdb.com/name/nm1867915/'}]","[{'name': 'Pitipol Ybarra', 'url': 'https://www.imdb.com/name/nm0950426/'}]","[{'name': 'Adriana Pelusi', 'url': 'https://www.imdb.com/name/nm5572916/'}]",0.0,0.0
5,Movie,A Tourist's Guide to Love,https://www.imdb.comhttps://www.imdb.com/title/tt20115096/,https://m.media-amazon.com/images/M/MV5BYTU5ZmUwYzEtMTUwMi00ZDg5LWE5ODktMDIyNDYxYzQ5ODQ2XkEyXkFqcGdeQXVyNjEwMDM4NTQ@._V1_.jpg,0,"{'author': 'nwauntie', 'dateCreated': '2023-04-23', 'inLanguage': 'English', 'heading': 'Beautiful scenery', 'reviewBody': None, 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 8}}",2.85,TV-PG,"['Adventure', 'Comedy', 'Romance']",2023-04-21,"travel,love,tourist,romantic,exploration",PT1H34M,"[{'name': 'Rachael Leigh Cook', 'url': 'https://www.imdb.com/name/nm0000337/'}, {'name': 'Scott Ly', 'url': 'https://www.imdb.com/name/nm2263679/'}, {'name': 'Ben Feldman', 'url': 'https://www.imdb.com/name/nm1133651/'}]","[{'name': 'Steven K. Tsuchida', 'url': 'https://www.imdb.com/name/nm1286069/'}]","[{'name': 'Eirene Donohue', 'url': 'https://www.imdb.com/name/nm5149399/'}]",2.9,3.35
283,Movie,A Wrinkle in Time,https://www.imdb.comhttps://www.imdb.com/title/tt1620680/,https://m.media-amazon.com/images/M/MV5BMjMxNjQ5MTI3MV5BMl5BanBnXkFtZTgwMjQ2MTAyNDM@._V1_.jpg,"After the disappearance of her scientist father, three peculiar beings send Meg, her brother, and her friend to space in order to find him.","{'author': 'mdbrief1977', 'dateCreated': '2018-03-14', 'inLanguage': 'English', 'heading': 'What am I watching?', 'reviewBody': 'This movie has nothing to do with the books I enjoyed as a child. In fact it was so poorly adapted that to even call it A Wrinkle in Time is an insult to the original book. If only I could fold time and go backwards to get my 2 hours back and the $$ it cost!! Save your money and your time it&apos;s not even worth renting!', 'reviewRating': {'worstRating': None, 'bestRating': None, 'ratingValue': None}}",2.15,SU,"['Adventure', 'Drama', 'Family']",2018-03-16,"based on novel,space time,teenager,magic,father daughter relationship",PT1H49M,"[{'name': 'Storm Reid', 'url': 'https://www.imdb.com/name/nm4977564/'}, {'name': 'Oprah Winfrey', 'url': 'https://www.imdb.com/name/nm0001856/'}, {'name': 'Reese Witherspoon', 'url': 'https://www.imdb.com/name/nm0000702/'}]","[{'name': 'Ava DuVernay', 'url': 'https://www.imdb.com/name/nm1148550/'}]","[{'name': 'Jennifer Lee', 'url': 'https://www.imdb.com/name/nm1601644/'}, {'name': 'Jeff Stockwell', 'url': 'https://www.imdb.com/name/nm0830969/'}, {'name': 'Madeleine L&apos;Engle', 'url': 'https://www.imdb.com/name/nm0478291/'}]",1.3,2.15
